2000000	4	100	0	69.33168	69.31469	69.328064	69.315262	69.373215	69.3325822
2000	8	100	0	0.602368	0.600352	0.601504	0.601344	0.60128	0.6013696
20000	8	100	0	0.659136	0.65792	0.658304	0.659104	0.657984	0.6584896
200000	8	100	0	4.843168	4.844704	4.843712	4.844256	4.844256	4.8440192
2000000	8	100	0	45.651169	45.652191	45.707809	45.655392	45.651649	45.663642
2000	16	100	0	0.610144	0.612448	0.614176	0.61488	0.614912	0.613312
20000	16	100	0	0.84432	0.845792	0.843968	0.84464	0.844352	0.8446144
200000	16	100	0	4.815616	4.814112	4.813888	4.813888	4.814208	4.8143424
2000000	16	100	0	41.430721	41.375328	41.37645	41.376961	41.378944	41.3876808
2000	2	300	0	0.639808	0.639072	0.640384	0.6408	0.639552	0.6399232
20000	2	300	0	1.757568	1.757856	1.756736	1.754016	1.754656	1.7561664
200000	2	300	0	11.68224	11.680992	11.737888	11.682688	11.681056	11.6929728
2000000	2	300	0	108.164482	108.165245	108.172577	108.264992	108.154144	108.184288
2000	4	300	0	0.63728	0.638688	0.638592	0.637216	0.638752	0.6381056
20000	4	300	0	1.197856	1.19856	1.19984	1.19712	1.200736	1.1988224
200000	4	300	0	6.108992	6.112864	6.1128	6.11424	6.116288	6.1130368
2000000	4	300	0	54.593792	54.554401	54.543648	54.586815	54.544289	54.564589
2000	8	300	0	0.702336	0.703424	0.7024	0.704608	0.703232	0.7032
20000	8	300	0	1.078784	1.080608	1.07952	1.078368	1.078624	1.0791808
200000	8	300	0	4.56976	4.56848	4.569664	4.568224	4.568128	4.5688512
2000000	8	300	0	39.193344	39.195999	39.184513	39.181759	39.244671	39.2000572
2000	16	300	0	1.308832	1.30848	1.308192	1.308576	1.314208	1.3096576
20000	16	300	0	1.656896	1.656928	1.657568	1.65712	1.65664	1.6570304
200000	16	300	0	5.272992	5.273088	5.272512	5.2728	5.274304	5.2731392
2000000	16	300	0	40.88784	40.885151	40.940479	40.884735	40.887329	40.8971068
2000	2	400	0	0.74544	0.74448	0.744512	0.746816	0.746432	0.745536
20000	2	400	0	1.776032	1.77312	1.771328	1.77376	1.771264	1.7731008
200000	2	400	0	11.540576	11.543232	11.542432	11.54352	11.540384	11.5420288
2000000	2	400	0	106.540771	106.555199	106.592735	106.394272	106.616707	106.5399368
2000	4	400	0	0.70576	0.706176	0.705088	0.706464	0.704992	0.705696
20000	4	400	0	1.214272	1.216928	1.213728	1.21632	1.217024	1.2156544
200000	4	400	0	6.454304	6.447872	6.446624	6.44688	6.446336	6.4484032
2000000	4	400	0	53.728256	53.68848	53.71072	53.742241	53.727104	53.7193602
2000	8	400	0	1.023104	0.93664	0.93808	0.937376	0.93664	0.954368
20000	8	400	0	1.269824	1.268704	1.268	1.270528	1.26864	1.2691392
200000	8	400	0	4.774112	4.782688	4.77568	4.780896	4.78272	4.7792192
2000000	8	400	0	40.590847	40.590431	40.589985	40.595455	40.592415	40.5918266
2000	16	400	0	1.661248	1.662016	1.662528	1.662336	1.662688	1.6621632
20000	16	400	0	2.009632	2.0104	2.010592	2.0104	2.009312	2.0100672
200000	16	400	0	5.678656	5.677568	5.678656	5.677184	5.67744	5.6779008
2000000	16	400	0	41.490463	41.491936	41.491074	41.491009	41.57283	41.5074624
2000	2	1	1	4.35056	4.349312	4.351168	4.352416	4.349888	4.3506688
20000	2	1	1	39.639839	39.639008	39.636768	39.639042	39.638817	39.6386948
200000	2	1	1	393.971619	393.967865	393.969177	393.968231	393.966125	393.9686034
2000000	2	1	1	3938.912842	3938.91333	3938.931641	3938.905029	3938.913086	3938.9151856
2000	4	1	1	2.224704	2.225024	2.225632	2.22384	2.224672	2.2247744
20000	4	1	1	20.075935	20.075296	20.075617	20.075329	20.07584	20.0756034
200000	4	1	1	197.062912	197.062302	197.060669	197.066498	197.065567	197.0635896
2000000	4	1	1	1969.876831	1969.877197	1969.889893	1969.895386	1969.883545	1969.8845704
2000	8	1	1	1.373856	1.375488	1.379008	1.37536	1.37568	1.3758784
20000	8	1	1	10.297504	10.29824	10.298144	10.29776	10.298368	10.2980032
200000	8	1	1	98.854179	98.853699	98.856644	98.855614	98.85408	98.8548432
2000000	8	1	1	985.655334	985.652405	985.663635	985.650635	985.652405	985.6548828
2000	16	1	1	0.981888	0.984608	0.988288	0.98848	0.987392	0.9861312
20000	16	1	1	5.375616	5.3744	5.375072	5.37472	5.375584	5.3750784
200000	16	1	1	51.21616	51.219646	51.219296	51.21904	51.220768	51.218982
2000000	16	1	1	510.513	510.515869	510.506897	510.508118	510.512329	510.5112426
2000	2	10	1	0.534688	0.535776	0.535232	0.53552	0.534816	0.5352064
20000	2	10	1	4.4272	4.4184	4.41824	4.424096	4.416256	4.4208384
200000	2	10	1	40.760098	40.779999	40.787777	40.753376	40.71619	40.759488
2000000	2	10	1	408.545532	408.595551	408.59964	408.630737	408.547241	408.5837402
2000	4	10	1	0.530848	0.527392	0.530176	0.52528	0.5264	0.5280192
20000	4	10	1	2.250592	2.250656	2.250784	2.2512	2.251616	2.2509696
200000	4	10	1	20.516064	20.50992	20.551647	20.5432	20.519775	20.5281212
2000000	4	10	1	204.496994	204.4729	204.519943	204.465988	204.470428	204.4852506
2000	8	10	1	0.527232	0.528192	0.527296	0.527488	0.528192	0.52768
20000	8	10	1	1.92512	1.925024	1.9256	1.92592	1.924992	1.9253312
200000	8	10	1	19.887169	19.974112	19.884256	19.887009	19.882433	19.9029958
2000000	8	10	1	197.94931	197.948029	197.945984	197.946884	197.953415	197.9487244
2000	16	10	1	0.542688	0.544704	0.547616	0.547808	0.547904	0.546144
20000	16	10	1	1.637504	1.637952	1.637184	1.637632	1.637952	1.6376448
200000	16	10	1	15.283648	15.283584	15.284064	15.2832	15.283808	15.2836608
2000000	16	10	1	153.187836	153.186234	153.190521	153.189087	153.186981	153.1881318
2000	2	100	1	0.873888	0.87712	0.874496	0.877408	0.875808	0.875744
20000	2	100	1	4.020064	4.02128	4.021312	4.02448	4.01936	4.0212992
200000	2	100	1	36.815647	36.84288	36.835007	36.837887	36.842655	36.8348152
2000000	2	100	1	362.349762	362.348083	362.389038	362.324036	362.476959	362.3775756
2000	4	100	1	0.703104	0.704256	0.70272	0.70448	0.704224	0.7037568
20000	4	100	1	2.232832	2.236096	2.2328	2.236128	2.235968	2.2347648
200000	4	100	1	18.50848	18.512159	18.5144	18.511232	18.509888	18.5112318
2000000	4	100	1	181.842041	181.879745	181.857727	181.863998	181.855682	181.8598386
2000	8	100	1	0.861856	0.86304	0.863968	0.866016	0.863072	0.8635904
20000	8	100	1	2.017536	2.017792	2.018272	2.017152	2.018592	2.0178688
200000	8	100	1	14.015488	14.014112	14.018144	14.018048	14.014656	14.0160896
2000000	8	100	1	130.472412	130.439972	130.381378	130.419876	130.381439	130.4190154
2000	16	100	1	1.530336	1.53232	1.531872	1.532736	1.53104	1.5316608
20000	16	100	1	2.64976	2.6504	2.648832	2.647424	2.649568	2.6491968
200000	16	100	1	15.17872	15.178944	15.179328	15.179488	15.177248	15.1787456
2000000	16	100	1	129.857315	129.863846	129.860672	129.85907	129.861221	129.8604248
2000	2	300	1	1.814144	1.813056	1.810624	1.800192	1.800256	1.8076544
20000	2	300	1	4.845088	4.8448	4.843008	4.846624	4.845376	4.8449792
200000	2	300	1	36.41581	36.416	36.474976	36.476097	36.423454	36.4412674
2000000	2	300	1	341.295135	341.347626	341.390594	341.487885	341.317413	341.3677306
2000	4	300	1	1.62128	1.621632	1.621792	1.621824	1.621792	1.621664
20000	4	300	1	3.158112	3.160448	3.156032	3.159328	3.155136	3.1578112
200000	4	300	1	18.91856	18.91136	18.91984	18.915903	18.916576	18.9164478
2000000	4	300	1	172.047775	172.071548	172.095551	172.039261	172.034393	172.0577056
2000	8	300	1	2.16464	2.164768	2.163616	2.163584	2.162752	2.163872
20000	8	300	1	3.318016	3.306624	3.30992	3.305216	3.304896	3.3089344
200000	8	300	1	14.795616	14.79728	14.794944	14.798976	14.797664	14.796896
2000000	8	300	1	128.643387	128.664001	128.650269	128.642654	128.632355	128.6465332
2000	16	300	1	4.023968	4.023424	4.02384	4.022656	4.02256	4.0232896
20000	16	300	1	5.145856	5.142944	5.140416	5.144416	5.142912	5.1433088
200000	16	300	1	17.145472	17.145824	17.148129	17.144192	17.14448	17.1456194
2000000	16	300	1	133.343811	133.349533	133.343781	133.347229	133.342819	133.3454346
2000	2	400	1	2.268768	2.271168	2.274208	2.274272	2.273728	2.2724288
20000	2	400	1	5.308192	5.302816	5.30144	5.299776	5.303968	5.3032384
200000	2	400	1	37.039391	37.037086	37.041279	37.035618	37.049217	37.0405182
2000000	2	400	1	345.527313	345.531921	345.559235	345.53476	345.520203	345.5346864
2000	4	400	1	2.088064	2.0888	2.09024	2.084704	2.091552	2.088672
20000	4	400	1	3.606752	3.604832	3.60128	3.608384	3.618784	3.6080064
200000	4	400	1	20.036991	20.039007	20.046047	20.032673	20.038528	20.0386492
2000000	4	400	1	173.73616	173.737946	173.730148	173.767746	173.749222	173.7442444
2000	8	400	1	2.830304	2.828896	2.828096	2.819296	2.831648	2.827648
20000	8	400	1	3.945024	3.976896	3.973888	3.968544	3.971008	3.967072
200000	8	400	1	15.432288	15.446208	15.431552	15.434592	15.442304	15.4373888
2000000	8	400	1	128.104767	128.10585	128.104126	128.103516	128.087738	128.1011994
2000	16	400	1	5.27152	5.271904	5.26736	5.26688	5.270976	5.269728
20000	16	400	1	6.387744	6.39184	6.389184	6.38752	6.388384	6.3889344
200000	16	400	1	18.395329	18.390465	18.392576	18.396032	18.39328	18.3935364
2000000	16	400	1	135.090012	135.087234	135.087357	135.085083	135.098816	135.0897004
